timestamp_utc,send_method,pricing_policy,tx_variant,cu_limit,cu_price_micro_lamports,priority_fee_lamports,fee_cap_lamports,recent_fee_min,recent_fee_median,recent_fee_p90,recent_fee_max,local_recent_fee_min,local_recent_fee_median,local_recent_fee_p90,local_recent_fee_max,recent_tps,recent_slots_per_second,message_size_bytes,instruction_count,account_count,writable_account_count,memo_size_bytes,extra_transfer_count,lamports,landed_within_1_slots,landed_within_2_slots,landed_within_3_slots,latency_ms,slot_delta,confirmation_status,rpc_status_has_error,signature,sent_slot,landed_slot
2026-04-16T22:47:36.859551+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2838.9991666666665,2.5091666666666668,321,5,4,1,32,1,1,1,1,1,1328.9999999979045,1.0,confirmed,0,3aRgshmq9EupspYgF82hg7i88jGrxqNgQLyD5xdsAoNpbNrdbVt2LspG6vAG32W83mkERV7QmyY3avV1sDxB87Eg,413695071,413695072.0
2026-04-16T22:47:41.738746+00:00,rpc,sample_under_cap,memo_small,160000,50,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2838.9991666666665,2.5091666666666668,288,4,4,1,16,0,1,0,1,1,1328.0000000086147,2.0,confirmed,0,3Sb9gA1kHCcAr9aj62w5b5TkbHbqsqSNPoe6m6w5rnSpo7RNN1Q8qtdLqfSADoVCtHuFZ74NAaHHo7oQ5PAf9kvu,413695083,413695085.0
2026-04-16T22:47:46.719511+00:00,rpc,cap_max,memo_medium,120000,250,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2838.9991666666665,2.5091666666666668,336,4,4,1,64,0,1,0,1,1,1375.0,2.0,confirmed,0,46jTj7c61Vye6rSkYEkC7gJhK1KZMivaybz9L7nRp4tiXTwnwFbWn6nd88SSraPFPcFdED9bmJeMdBpv26fgDf9D,413695095,413695097.0
2026-04-16T22:47:51.721880+00:00,rpc,recent_fee,memo_medium,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.9991666666665,2.5091666666666668,336,4,4,1,64,0,1,0,1,1,1406.0000000026776,2.0,confirmed,0,63fQcR8Dpm9CmdhZAZfJ25ZLnacMCb3cyqftVDwKbycXiwmxAyMcgq5V35ecEZqyHTfPgYEVj5kYkfUZbFtCLYfG,413695108,413695110.0
2026-04-16T22:47:56.768182+00:00,rpc,recent_fee,memo_small,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,288,4,4,1,16,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,JKqjtw31HYzdrRrytsB2wbpASN71FSmv8C66bCYnseWSqtFy9NuVZGK5vSj8s4cnetSPu2w2PgPrSv3t2EbEDKv,413695120,413695122.0
2026-04-16T22:48:01.681578+00:00,rpc,cap_max,memo_small,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,288,4,4,1,16,0,1,0,1,1,1343.9999999973224,2.0,confirmed,0,VWoyPwCraWiF3zf5GdG9A7TCjV7XURcnYT2Hg9QQcP2owCFzNt9tULXJx4LLuxFSYo92XE9huePAuFC6mAsY7Ef,413695133,413695135.0
2026-04-16T22:48:06.655683+00:00,rpc,recent_fee,memo_small,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,288,4,4,1,16,0,1,0,0,1,1375.0,3.0,confirmed,0,5eYdfaGSUUwsV8w39v2XV3kGnXtptJLcuW5Cth6FySZVTjnJFvdvQMZ6wdgv1jxvLj63gc1M4AqywKbeAcU51uQU,413695145,413695148.0
2026-04-16T22:48:11.638587+00:00,rpc,recent_fee,plain,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,237,3,3,1,0,0,1,0,1,1,468.99999999732245,2.0,processed,0,owoTYnD8RLp8HPNuSECPa6bLFvKohUbkxQiQrwJb4KAvTT2Hv6sw6B95LZRbVTKR7nqyjfZfpBn9Pob2QsdwL6H,413695158,413695160.0
2026-04-16T22:48:15.639822+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,321,5,4,1,32,1,1,0,1,1,1344.0000000118744,2.0,confirmed,0,4mGU5H5zjoyhfjXKd6Syc2RZYJMsWCqJkB6R9Ygk6m7N7rYabv7ajNWJCjcmtwVdkCEDu8ERdFU5UBKUmRyH48es,413695169,413695171.0
2026-04-16T22:48:20.557385+00:00,rpc,sample_under_cap,memo_small,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,288,4,4,1,16,0,1,0,1,1,1312.000000005355,2.0,confirmed,0,4YghFyF1szc1zCf3xzNWfDHxW3si6oRNqu1wEH6vt4wmbAwXERJ5J5PjcMNZNUmX3WFSPCCs13vMfs16wMUXYqfF,413695181,413695183.0
2026-04-16T22:48:25.436058+00:00,rpc,sample_under_cap,memo_large,250000,88,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,433,4,4,1,160,0,1,0,0,0,3000.0,5.0,processed,0,8Cmhp8kJpqNGksRkBKmVGGsjBWcNkSBdMf45EQ6XpQgjga36rSAH8eLQwJVxpuMPdSxK5Yt5gXH93V46dk4vmTY,413695194,413695199.0
2026-04-16T22:48:32.177823+00:00,rpc,sample_under_cap,memo_small,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,288,4,4,1,16,0,1,0,0,1,1360.000000000582,3.0,confirmed,0,5ekvtnwVGyMrhoGaKJuUfEzEWY3bvfductfYcVaDboXmkYijU7n6FrH9EcFGi85E5HgmGduYroU2uKL3pJ4JyW7f,413695208,413695211.0
2026-04-16T22:48:37.191428+00:00,rpc,sample_under_cap,memo_large,160000,18,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,433,4,4,1,160,0,1,0,1,1,483.99999999674037,2.0,processed,0,3iP31HpLFLTDSBQiSnum5cpY5Gre3eAiEUwtZTdcsF8wqzTFbJ4GHusViZUpko2QVYixPinugZYHBRSUB7kM2iRD,413695220,413695222.0
2026-04-16T22:48:41.257941+00:00,rpc,sample_under_cap,memo_medium,250000,60,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,336,4,4,1,64,0,1,0,1,1,1422.0000000059372,2.0,confirmed,0,3Qa8ihof28C4816CyQngH6UNs4CLJ24TQdSTNNSXRHVcfwDzQcpYLrrPdQkMczWx1SRcPD2ZVrP6zRvfqbzm2xAt,413695231,413695233.0
2026-04-16T22:48:46.222881+00:00,rpc,sample_under_cap,plain,120000,66,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2835.7033333333334,2.5091666666666668,237,3,3,1,0,0,1,0,0,0,2265.9999999887077,5.0,confirmed,0,3VXLyr3YRRP8LgVuzLhV2Yur5TzvL22JL7EQCWUaNRc46qhKqcg4ZSKUBf4EFSGrJtSiprZSYJjJ85yjkboRk6wU,413695239,413695244.0
2026-04-16T22:48:52.154860+00:00,rpc,sample_under_cap,memo_small,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2835.7033333333334,2.5091666666666668,288,4,4,1,16,0,1,0,0,0,2125.0,4.0,confirmed,0,4Anac7WcNox2QDhFxK738fpmESRWNR1quQHcTj9uHpFAdLt3r2b85w3QTNBjNahHFSzaQ7ba93gMaSuhMHSMmDot,413695254,413695258.0
2026-04-16T22:48:57.868610+00:00,rpc,sample_under_cap,memo_large,300000,100,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2833.5416666666665,2.5025,433,4,4,1,160,0,1,0,0,1,1328.0000000086147,3.0,confirmed,0,4eoPDXh7Xq78ySDyim8D4h1dPZMLhyCdwstJZpB2S3RUzxszGCHUbPTGSifWE2Hb2PAkMhDG4JQcNs1ayL2JTzaH,413695268,413695271.0
2026-04-16T22:49:02.785045+00:00,rpc,sample_under_cap,plain,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2833.5416666666665,2.5025,237,3,3,1,0,0,1,1,1,1,453.00000000861473,1.0,processed,0,4AEnzMpjqFoU6P5xoYyfDqDP6xLPdYRHVRJLqP3G2tjU4rEAdA167jamr6UMxCEHv3DFCSc7XzsJrgobN7CYrxX8,413695281,413695282.0
2026-04-16T22:49:06.774711+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,160000,50,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,321,5,4,1,32,1,1,0,1,1,1328.0000000086147,2.0,confirmed,0,4m8iCeihzNJJmneVnm6aWM8HkCQyZivGSUtU2hfpw5nddDwjoyqL4USp1N1pE2X6vdnD2W7DWiD8vTiUcBBHSwnH,413695291,413695293.0
2026-04-16T22:49:11.677259+00:00,rpc,recent_fee,memo_medium,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,336,4,4,1,64,0,1,0,0,0,1312.000000005355,4.0,confirmed,0,5MmNNZuMh3L7RKe3jL1rAfWBysDWGNNbAUWVKnuFYwE9LVCfL95kf6YzuBibczsQHihGvnmEV5vQafG1eSKvuwJk,413695303,413695307.0
2026-04-16T22:49:16.621912+00:00,rpc,recent_fee,plain,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,237,3,3,1,0,0,1,0,0,0,3000.0,8.0,processed,0,4Th9sgFMdJEpprRwUFiVPWxRyZEsuKeAPfqCYgiJhJbeGDvzCA7kJp85brcwWo59xvrtHFHZ5PPv9QHFS2aZ2c82,413695316,413695324.0
2026-04-16T22:49:23.253077+00:00,rpc,sample_under_cap,memo_medium,120000,125,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,336,4,4,1,64,0,1,0,1,1,1405.9999999881256,2.0,confirmed,0,47r6zD5R8GFTsphqtPssezb69bTNvCreTPKQzYXSya2Z9FcpdyD9oHfEBvV9GmnYhGfaqiQdEPB837R3vCF5acpL,413695333,413695335.0
2026-04-16T22:49:28.210812+00:00,rpc,sample_under_cap,memo_medium,200000,110,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,336,4,4,1,64,0,1,0,0,0,2046.9999999913853,4.0,confirmed,0,4jnqwuvG6eKip3UNP27fm4Hn2huFKWpDs7YNPDAh1QA5pHAfidWr9UNntgn98w5gUKuHSBX52scrYPAw6b4HBZvV,413695346,413695350.0
2026-04-16T22:49:33.833342+00:00,rpc,recent_fee,memo_large,120000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,433,4,4,1,160,0,1,0,0,1,1391.0000000032596,3.0,confirmed,0,5QUd8Z5LRhftrvyVRHhtsN9LFSK9XdaM7DwieG9GPYt4VR5qLGtbdy2pqytRvM1ZSwA6j5pN1swiwawweS4djbye,413695360,413695363.0
2026-04-16T22:49:38.864651+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,40,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,321,5,4,1,32,1,1,0,0,1,1343.9999999973224,3.0,confirmed,0,B9KtPDbSmVDPkrHHeBSXKzTQTt5LEm1rQWkS9ytbUkn7mQi1ESNqsJ7Z4bG5BjesWxMDuRzB89toY3VDiYR256M,413695373,413695376.0
2026-04-16T22:49:43.880983+00:00,rpc,cap_max,memo_medium,120000,250,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2833.5416666666665,2.5025,336,4,4,1,64,0,1,0,1,1,1485.000000000582,2.0,confirmed,0,45u93LHStpEGn55tQvAjqekRDPbb81u5dPDLyp6bCPaukpF6q9mSsnReCFJgj9hNfwJc2MgeLe5D19RSp7W6Ac2C,413695386,413695388.0
2026-04-16T22:49:48.932763+00:00,rpc,cap_max,memo_medium,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2833.5416666666665,2.5025,336,4,4,1,64,0,1,0,1,1,1250.0,2.0,confirmed,0,2ZZtj1amfiPZURLqKWoQEqwKkudcETY6tCMhVV8iJY36pmBbiyRA55Cic651ejzBMYgNLtXTUdndntHzCGH1rmuh,413695398,413695400.0
2026-04-16T22:49:53.749448+00:00,rpc,sample_under_cap,memo_small,200000,75,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,288,4,4,1,16,0,1,0,1,1,1282.0000000065193,2.0,confirmed,0,28FRUWuwFX7s9yj3KscNEm27yjtDqbZfjY4knJVsNYGEEu7RPhQRmABCxHP7wgDV2D9vbxPncqvamyUZpFmhn3HX,413695410,413695412.0
2026-04-16T22:49:58.667176+00:00,rpc,sample_under_cap,memo_large,200000,110,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,433,4,4,1,160,0,1,0,0,0,2141.0000000032596,5.0,confirmed,0,a8DdsPTcej1dyjcu6FJqTzSGaKsYZRXDL9mxwDopTsFc822NaEZNvB1TT1vuDikpLLoUby6Kp19MbeLYxmo5y4y,413695423,413695428.0
2026-04-16T22:50:04.598230+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,321,5,4,1,32,1,1,0,0,0,2156.0000000026776,5.0,confirmed,0,N6j4nYndVPhKSt8kaN2yEFc5m4TkLrj9VQiaZNkC31wxnejKJQfhnMGgkya7i35QuQ3F4yaMUxkKDLtxNF4LXPk,413695437,413695442.0
2026-04-16T22:50:10.365988+00:00,rpc,sample_under_cap,plain,300000,50,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,237,3,3,1,0,0,1,0,0,0,2281.0000000026776,5.0,confirmed,0,RbVtrgXW5RYipiAgwnjav9FfZ13nXoGEL17i6pWkfacUMHS99EbZ66KbjjHXrkjhastT1FSXgMRyCPgNFsPzYhP,413695451,413695456.0
2026-04-16T22:50:16.277505+00:00,rpc,recent_fee,plain,300000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,237,3,3,1,0,0,1,0,1,1,1312.000000005355,2.0,confirmed,0,2xEyqFbeXV43vkJnZVgBZZJER8UUQE8grvDaBwnwZDWyQtFmDRXRTum4hwtec4o9WiGZ5tbtAuQLscT7ogJA81v3,413695467,413695469.0
2026-04-16T22:50:21.178425+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,120000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,321,5,4,1,32,1,1,0,1,1,1312.000000005355,2.0,confirmed,0,4tzANw6Tgyx1kzw5cqMujpiGuVU8XftayRSAzKWATz7xfU9zM7e1NU4KJXK9yxCXAfNNvAZf4RMZRhfeCBqQG2vL,413695479,413695481.0
2026-04-16T22:50:26.248832+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,300000,73,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,321,5,4,1,32,1,1,0,1,1,1422.0000000059372,2.0,confirmed,0,aGpWmDiiP8LiXpaBWzX79G1RLHi82GDfiJaNcYvYqyVRq8PspFaye59RDxa7qB1SbPiZQgQdo22iQ9j5WCgDhNx,413695492,413695494.0
2026-04-16T22:50:31.312803+00:00,rpc,cap_max,memo_medium,300000,100,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,336,4,4,1,64,0,1,0,1,1,1327.9999999940628,2.0,confirmed,0,rSrFp8Lq816HfcMiNicaVZ3WxvcxAuiQDam8JvGrocLmE3y8ooTz4iuByK2UkhzLnEbufH6zZThZRAoFShuNjZN,413695504,413695506.0
2026-04-16T22:50:36.210795+00:00,rpc,sample_under_cap,memo_large,250000,60,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,433,4,4,1,160,0,1,0,0,0,2125.0,5.0,confirmed,0,5vCoQTnesFD3Di6Tu1LcZfvBudHjMW7GDe5KNFYhFoHLuo9FBGfuLVvvwMKCTjZUBQroaD7jE7PWmoK6dJezfJfb,413695517,413695522.0
2026-04-16T22:50:41.903692+00:00,rpc,cap_max,memo_large,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2838.285,2.5075,433,4,4,1,160,0,1,0,1,1,1297.0000000059372,2.0,confirmed,0,2eEHY4WMCrMox4PBJiPXBB5PAPbht91YWPnFeoDKfuREae4mWY2FQJLPSFzK7SHUXwYxiCuvAxYaEU76Qzy5xrj8,413695531,413695533.0
2026-04-16T22:50:46.775638+00:00,rpc,sample_under_cap,memo_medium,200000,15,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2838.285,2.5075,336,4,4,1,64,0,1,0,1,1,1328.0000000086147,2.0,confirmed,0,3LN6rvXgxqtSz6vixmeJL37N8jcpwVMcrKp1fYq5jtyi1hc227KjznTjXbz6ihXcwXgJjnfJ7mwR5UXaS69E6Fjr,413695544,413695546.0
2026-04-16T22:50:51.695123+00:00,rpc,sample_under_cap,memo_small,250000,32,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2838.285,2.5075,288,4,4,1,16,0,1,0,1,1,1391.0000000032596,2.0,confirmed,0,SMCmayegwK5w9EcM3yKeftGK84sZLYiXcrV4g6pmdH8KEQbgpa3BAjX7XjV6H1ChRi23drCVFpkL91G3MniVj1J,413695557,413695559.0
2026-04-16T22:50:56.687182+00:00,rpc,recent_fee,memo_medium,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,336,4,4,1,64,0,1,0,1,1,452.9999999940628,2.0,processed,0,45XERfYHEgCnRq4k5RaGPd6e73G14jLQW2m6o9aJsZEFQQhZ1vbAHd4mvqbK8BmiMH8e6wqDFhXkqXwsFZytQaCT,413695569,413695571.0
2026-04-16T22:51:00.771989+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,160000,50,8,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,321,5,4,1,32,1,1,0,1,1,1344.0000000118744,2.0,confirmed,0,45ojUuESGnkJXSiV3c8JemWZNs2sWd4rRUAVaQDqUmKfXSm4FhSf8Hdi6QGoyWL1V8XnUVTTufTX7UQMva7Li9ND,413695580,413695582.0
2026-04-16T22:51:05.700101+00:00,rpc,sample_under_cap,memo_medium,250000,12,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,336,4,4,1,64,0,1,0,1,1,1235.000000000582,2.0,confirmed,0,3B49pp9QhK1tS7sKH7CYMCcdjAoPog8wFbHAbC19XodtD7ywwgrTK9B19qR3hyCiyJpBBkaUYAUMxSM9iGbnvi8L,413695593,413695595.0
2026-04-16T22:51:10.492508+00:00,rpc,sample_under_cap,memo_small,200000,15,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,288,4,4,1,16,0,1,0,0,0,2233.9999999967404,4.0,confirmed,0,X5fuNqqyuQvTutobZnTus1Ez6pby1SFaSWo9LP1v5Sq1QNW8JQdgZyAMeksLbJjdA46GJD2QetqmSar9A7svjy5,413695605,413695609.0
2026-04-16T22:51:16.353415+00:00,rpc,recent_fee,memo_medium,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,336,4,4,1,64,0,1,0,0,1,1391.0000000032596,3.0,confirmed,0,56ZEs78LgcEhmfnjU2i2pnKH4dWbRnjBK6XHDCegjTEQ1Azo2uR8Cwgv1wHWMtZAFjPDXRavx1tCDzc2Wr2gKMCS,413695619,413695622.0
2026-04-16T22:51:21.307728+00:00,rpc,sample_under_cap,memo_small,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,288,4,4,1,16,0,1,0,1,1,485.0000000005821,2.0,processed,0,5AUnUhvHYv8h2j4QDoHazypfvpFwg1okPkYGN3Dx1WrKaJYTeyDaCtnWVLnnbNpFdshrWM172NvHuP6nJfxjX9Pz,413695631,413695633.0
2026-04-16T22:51:25.392272+00:00,rpc,sample_under_cap,memo_small,300000,50,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,288,4,4,1,16,0,1,0,0,0,2108.9999999967404,6.0,confirmed,0,3EhBeFqD3xh7NwEfAefrb9rTnHamD1bnJxwzaCGjVxHzQ8WziUkV3wM7ZaWGFKF1C2czRtwAzc4vUV1YhQbEEz66,413695642,413695648.0
2026-04-16T22:51:31.178264+00:00,rpc,sample_under_cap,memo_large,250000,12,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,433,4,4,1,160,0,1,0,1,1,1389.999999999418,2.0,confirmed,0,2SvQnRX57bKfVYZ1s3Eg2pegwn2p83etSXkKLFwSigsNnhHzHEbqq5PjYp4Lu2AVWB4JrkQPfP5DRLqQWEaXaeii,413695658,413695660.0
2026-04-16T22:51:36.138779+00:00,rpc,cap_max,memo_medium,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,336,4,4,1,64,0,1,0,1,1,500.0,2.0,processed,0,QcNenhH3AA77ufNLLMmpdw2TtxYkPcpF7vFr63fER69HkGQdiGy2WtqNBGi2FwC5FFerrdiaVhP8uhUPsMvMTqE,413695670,413695672.0
2026-04-16T22:51:40.205781+00:00,rpc,sample_under_cap,plain,200000,15,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,237,3,3,1,0,0,1,0,1,1,1311.9999999908032,2.0,confirmed,0,Y2U1GqLCfyLtkgxyr1LxCyLfAA5aho5H58GxV6JnGz4zXcnfLxPjSGaVc9LFsmae5xiddzE9Pg5JP6tEZPo8bET,413695680,413695682.0
2026-04-16T22:51:45.089891+00:00,rpc,recent_fee,memo_medium,250000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,336,4,4,1,64,0,1,0,0,0,2891.0000000032596,7.0,confirmed,0,4gbyDLdkGBF5wX9Z4t6b363LTQrDysN6yjYaD5h17d5tAUXDkpqBsNFdVKP9YcaMaFmR88UmnxFyK3aQyaxAX6oC,413695686,413695693.0
2026-04-16T22:51:51.827772+00:00,rpc,cap_max,memo_large,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2854.83,2.5091666666666668,433,4,4,1,160,0,1,0,0,1,1281.0000000026776,3.0,confirmed,0,2SbmCH7jS4icmgVuqv3xxETCo7Rv5jUmMhWj7v4ZCMstGZaANZK3Jysm6AVFRdexcqrSGrY9FjGDLTC6eSBLo8at,413695704,413695707.0
2026-04-16T22:51:56.708211+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,160000,93,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,321,5,4,1,32,1,1,0,1,1,1296.9999999913853,2.0,confirmed,0,5Negq1sTGX7aVccunyYcxnZVZmFU6WMm4VjaXeGs9ThNModCSuk1Q5dGDuDkrfjj3LSCGa5JyZ6HXVd9dq71axsL,413695717,413695719.0
2026-04-16T22:52:01.570678+00:00,rpc,sample_under_cap,plain,300000,73,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,237,3,3,1,0,0,1,0,1,1,1358.9999999967404,2.0,confirmed,0,4dc4kao9PsJXPeKYoXYFxY9XDiLCMaJUge8jgQG48e2rHpvQcEszToe7tAgJjNAQtsVXgn8zDT567EsKUnw18131,413695730,413695732.0
2026-04-16T22:52:06.538593+00:00,rpc,sample_under_cap,memo_large,200000,110,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,433,4,4,1,160,0,1,0,0,0,2906.0000000026776,6.0,confirmed,0,3iGQNiDzsJUa7J9fXtf2aMrP3p5oUAnHnXqGJW5gJsSfCCybSWgHAK2wAhK8KXHjWr3ZeQLwEQaBLHqA2pYMqo67,413695742,413695748.0
2026-04-16T22:52:13.031206+00:00,rpc,sample_under_cap,memo_small_plus_extra_transfer,200000,15,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,321,5,4,1,32,1,1,0,1,1,437.0000000053551,2.0,processed,0,4fCgQJ4kQK2MqVEhTSVxBpYjFuRGWCZukHUtn1zBMxgUuxqSCUM6p19bDvZq5CTgSQH2Y7XgjnM5ZnkiuHs7UtzT,413695757,413695759.0
2026-04-16T22:52:17.036985+00:00,rpc,sample_under_cap,memo_small,200000,150,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,288,4,4,1,16,0,1,0,0,0,2250.0,4.0,confirmed,0,3UGqKVTKb6CkaYToFH9djW5F8PJJGwB59o9tJ1sMDSnSzvdz3TkqsytVGw36PDXbzYDv3DzM6rp1YPeFEoXeSL76,413695768,413695772.0
2026-04-16T22:52:22.957886+00:00,rpc,sample_under_cap,plain,250000,120,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,237,3,3,1,0,0,1,0,1,1,452.9999999940628,2.0,processed,0,2kJZo4GP7wP3ynEj7rq7KhsmQuKXcrooGViNFSfBWqLHvz8qpNyJ7Y1zRgG3tMzAvcewoDd66AFC4dLp8xKEuvrD,413695783,413695785.0
2026-04-16T22:52:26.963936+00:00,rpc,sample_under_cap,memo_small,200000,75,15,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,288,4,4,1,16,0,1,0,1,1,547.0000000059372,2.0,processed,0,iJo3DfZeCMPbQA6iFxr7tCByhgRUW2whhpBLkubcNw1P4FepX9Y9swq58H8ZkLFMuyoyGAyKHXwL1DnzSc49oVc,413695793,413695795.0
2026-04-16T22:52:31.120778+00:00,rpc,recent_fee,memo_small_plus_extra_transfer,200000,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,321,5,4,1,32,1,1,0,0,0,2125.0,4.0,confirmed,0,4ju3EhQF8HitYsQFmFrCwfTHGFJYqkPcCLGRA68KCrXtaeSPAp6WPweqtrAjRULvYzi5uyC4KSNxJp4KGFEr6Csw,413695804,413695808.0
2026-04-16T22:52:36.860510+00:00,rpc,cap_max,plain,300000,100,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2871.1125,2.505,237,3,3,1,0,0,1,0,1,1,1343.0000000080327,2.0,confirmed,0,5FzGpYwumeqwyf1uxXx5NUAZXA1gvauZ3dqGtAS58dofLYp9zSdgYH14spfteLPJArsfBkMZN55UcyzF4rtVv3YM,413695819,413695821.0
2026-04-16T22:52:41.801690+00:00,rpc,cap_max,memo_medium,160000,187,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2871.1125,2.505,336,4,4,1,64,0,1,0,0,1,1264.999999999418,3.0,confirmed,0,3SsGSnfh5S6Xv83N3YZwari6G2VAj3owdwQGEQ47ovJVAqhvRM6FMScMubSWVe1RD837mtzTjiy3j1qWSCcJowPL,413695831,413695834.0
